city_ascii,state_id,id
Webster,NC,1840064339
Warrenton,NC,1840062009
Pink Hill,NC,1840063860
Harrells,NC,1840064548
JAARS,NC,1840110950
Kinston,NC,1840061525
Wesley Chapel,NC,1840064345
Magnolia,NC,1840061594
Albemarle,NC,1840064447
Weldon,NC,1840064341
Fuquay-Varina,NC,1840063232
Brices Creek,NC,1840111032
Boiling Springs,NC,1840061155
Lake Lure,NC,1840063484
Maxton,NC,1840063589
Tarboro,NC,1840064208
Sedalia,NC,1840061869
Carolina Beach,NC,1840061197
Brunswick,NC,1840061173
Linden,NC,1840063525
Hoffman,NC,1840063377
Asheville,NC,1840062654
Castle Hayne,NC,1840111060
Light Oak,NC,1840111392
St. James,NC,1840108334
Williamston,NC,1840064386
Eden,NC,1840061301
Grimesland,NC,1840063302
Marble,NC,1840117459
Faison,NC,1840063160
Bethania,NC,1840062145
Wake Forest,NC,1840064312
Minnesott Beach,NC,1840063642
Swannanoa,NC,1840111202
Youngsville,NC,1840062068
Eastover,NC,1840063099
Waves,NC,1840118305
Rutherfordton,NC,1840064020
Havelock,NC,1840063335
Foscoe,NC,1840115744
Salemburg,NC,1840064591
Indian Beach,NC,1840062593
Millers Creek,NC,1840111449
Broadway,NC,1840061168
Princeville,NC,1840063900
East Flat Rock,NC,1840110771
Lowell,NC,1840061580
Spruce Pine,NC,1840062572
Oakboro,NC,1840063750
Oxford,NC,1840063790
Fairplains,NC,1840110808
Sawmills,NC,1840064651
Micro,NC,1840063612
Hightsville,NC,1840110912
Walnut Cove,NC,1840062008
Zebulon,NC,1840062069
Fruitland,NC,1840115745
Ramseur,NC,1840063923
Dunn,NC,1840063079
Lawndale,NC,1840061541
Nashville,NC,1840063695
Matthews,NC,1840063588
Aberdeen,NC,1840062597
Weaverville,NC,1840062017
Mount Pleasant,NC,1840061662
East Bend,NC,1840063088
Fairfield Harbour,NC,1840110806
Winton,NC,1840062052
Bennett,NC,1840117431
Rich Square,NC,1840063963
King,NC,1840063467
River Road,NC,1840111618
Newton Grove,NC,1840064576
Dana,NC,1840115741
West Marion,NC,1840111288
Eureka,NC,1840063145
Wilson,NC,1840064394
Shallotte,NC,1840062139
Caroleen,NC,1840117434
Wilson's Mills,NC,1840062047
South Weldon,NC,1840111180
Four Oaks,NC,1840061359
Clemmons,NC,1840062933
Louisburg,NC,1840061579
Elrod,NC,1840110792
Parkton,NC,1840061732
Kitty Hawk,NC,1840063472
McFarlan,NC,1840063597
Norlina,NC,1840061689
Bethlehem,NC,1840111005
Hayesville,NC,1840062497
Silver City,NC,1840111151
Vandemere,NC,1840064296
Gloucester,NC,1840117446
Hassell,NC,1840064468
Candor,NC,1840062455
Whispering Pines,NC,1840064362
Northlakes,NC,1840111510
Bridgeton,NC,1840062806
Charlotte,NC,1840062909
Tabor City,NC,1840061953
North Wilkesboro,NC,1840061694
Saxapahaw,NC,1840111127
Delco,NC,1840117438
Coinjock,NC,1840117436
Potters Hill,NC,1840117466
Laurel Hill,NC,1840115750
Carolina Shores,NC,1840108311
Icard,NC,1840110932
Leland,NC,1840061552
Whiteville,NC,1840064610
Cooleemee,NC,1840061238
Belmont,NC,1840061129
Monroe,NC,1840061640
High Shoals,NC,1840061452
Varnamtown,NC,1840062437
Robersonville,NC,1840064490
Ruth,NC,1840064019
Creswell,NC,1840063008
South Rosemary,NC,1840111174
Southport,NC,1840064127
Shelby,NC,1840061878
Cherokee,NC,1840117864
Belvoir,NC,1840115737
Sims,NC,1840061894
Salvo,NC,1840117472
Badin,NC,1840064624
Lake Royale,NC,1840115749
Long View,NC,1840064637
Elizabethtown,NC,1840064541
Sparta,NC,1840061912
Fremont,NC,1840061366
Plain View,NC,1840111571
Jacksonville,NC,1840061496
Stallings,NC,1840064148
Harkers Island,NC,1840110893
Broad Creek,NC,1840117432
Duck,NC,1840064536
Lewiston Woodville,NC,1840061557
Cliffside,NC,1840117435
Kings Mountain,NC,1840061524
Andrews,NC,1840062632
Stem,NC,1840061929
Faith,NC,1840063162
Stonewall,NC,1840064165
Clinton,NC,1840061221
Fallston,NC,1840063167
Barker Heights,NC,1840110983
Spring Lake,NC,1840064141
Lake Santeetlah,NC,1840064040
La Grange,NC,1840061529
Taylorsville,NC,1840061961
Conover,NC,1840061236
Butters,NC,1840111051
Murphy,NC,1840062525
Engelhard,NC,1840117440
Hobucken,NC,1840117453
Mulberry,NC,1840111474
Beaufort,NC,1840062713
Marshallberg,NC,1840117460
Kings Grant,NC,1840111344
Rowland,NC,1840061838
Mocksville,NC,1840063647
Cleveland,NC,1840062935
Parmele,NC,1840061733
Boonville,NC,1840061158
Fletcher,NC,1840063197
Manteo,NC,1840061599
Unionville,NC,1840064283
White Oak,NC,1840111302
Fayetteville,NC,1840063173
Cerro Gordo,NC,1840061210
Lumber Bridge,NC,1840061585
Staley,NC,1840064147
Mar-Mac,NC,1840111414
Edenton,NC,1840064538
Spindale,NC,1840061916
Reidsville,NC,1840063945
Autryville,NC,1840061102
Gatesville,NC,1840064544
Frisco,NC,1840117443
Castalia,NC,1840061202
Biscoe,NC,1840062761
Bayshore,NC,1840110992
Cordova,NC,1840115740
Toast,NC,1840111229
River Bend,NC,1840062591
Trent Woods,NC,1840062076
White Plains,NC,1840111303
Maysville,NC,1840062517
Bayboro,NC,1840064511
Kingstown,NC,1840062132
Hudson,NC,1840061478
Crossnore,NC,1840063010
Topsail Beach,NC,1840061972
West Canton,NC,1840111281
Surf City,NC,1840061946
Moyock,NC,1840117463
Mooresboro,NC,1840061645
Chapel Hill,NC,1840062905
Bonnetsville,NC,1840111023
Erwin,NC,1840063142
Lake Park,NC,1840064666
Wrightsboro,NC,1840111323
Red Cross,NC,1840064487
Wingate,NC,1840062049
Washington Park,NC,1840064327
Bear Grass,NC,1840064506
Brevard,NC,1840062451
Stony Point,NC,1840111195
Pinetown,NC,1840117464
Highlands,NC,1840062499
Siler City,NC,1840061888
Waxhaw,NC,1840062016
Rocky Point,NC,1840117468
Holly Ridge,NC,1840064555
East Rockingham,NC,1840110778
Riegelwood,NC,1840117467
Ansonville,NC,1840061088
Askewville,NC,1840064520
Sugar Mountain,NC,1840064664
Harrisburg,NC,1840063331
Chadbourn,NC,1840061211
Hemby Bridge,NC,1840108409
Wrightsville Beach,NC,1840062062
Rex,NC,1840111611
Oriental,NC,1840061717
Jamestown,NC,1840061498
Winston-Salem,NC,1840062050
Seven Devils,NC,1840064437
Boiling Spring Lakes,NC,1840062134
Gibsonville,NC,1840061383
Hollister,NC,1840117454
Peachland,NC,1840061738
Granite Quarry,NC,1840061399
Rockwell,NC,1840061822
Wendell,NC,1840064343
Ocracoke,NC,1840111518
Five Points,NC,1840110822
Aquadale,NC,1840117427
Keener,NC,1840111333
Fair Bluff,NC,1840063150
Moravian Falls,NC,1840111464
Dallas,NC,1840061261
Garysburg,NC,1840063237
Cove City,NC,1840062987
Kelly,NC,1840111334
Claremont,NC,1840062927
Pleasant Hill,NC,1840111575
Ayden,NC,1840062666
Pembroke,NC,1840061741
Forest Oaks,NC,1840110827
Locust,NC,1840061570
Woodfin,NC,1840064410
Mount Olive,NC,1840061659
Hamlet,NC,1840063317
Mint Hill,NC,1840063644
Lake Junaluska,NC,1840111358
Avery Creek,NC,1840110975
Kernersville,NC,1840061517
Elm City,NC,1840063125
Haw River,NC,1840064514
Archer Lodge,NC,1840061094
Littleton,NC,1840061569
Avon,NC,1840117429
McLeansville,NC,1840111428
Northchase,NC,1840115753
Cherryville,NC,1840062913
Gibson,NC,1840063248
East Arcadia,NC,1840063087
Atlantic,NC,1840117428
Lattimore,NC,1840061539
Severn,NC,1840064065
Royal Pines,NC,1840111632
Murraysville,NC,1840111476
Tyro,NC,1840115757
Speed,NC,1840064131
Seaboard,NC,1840061868
Walstonburg,NC,1840064505
Archdale,NC,1840062643
Wallace,NC,1840064607
China Grove,NC,1840062919
Lasker,NC,1840063499
Altamahaw,NC,1840110961
Elkin,NC,1840061306
Powellsville,NC,1840063893
Harrellsville,NC,1840061429
Cashiers,NC,1840111059
Midland,NC,1840063617
New Bern,NC,1840062529
Chimney Rock Village,NC,1840064628
Trinity,NC,1840061976
Richfield,NC,1840061811
Brookford,NC,1840062814
Orrum,NC,1840063780
Seven Lakes,NC,1840111137
Bayview,NC,1840117430
Camden,NC,1840116539
Roseboro,NC,1840061831
Seven Springs,NC,1840064064
Mayodan,NC,1840063591
Northwest,NC,1840064644
Columbia,NC,1840062959
Sunbury,NC,1840117475
Bogue,NC,1840062777
Kenly,NC,1840063461
North Topsail Beach,NC,1840064665
Lumberton,NC,1840061586
Clyde,NC,1840062941
Buxton,NC,1840117433
Enfield,NC,1840063133
Enochville,NC,1840110796
Scotch Meadows,NC,1840117863
Kill Devil Hills,NC,1840064614
Lilesville,NC,1840063520
Gastonia,NC,1840061377
Rennert,NC,1840063946
James City,NC,1840110951
Banner Elk,NC,1840062689
Porters Neck,NC,1840115755
Halifax,NC,1840061416
Kenansville,NC,1840063460
Randleman,NC,1840063925
Black Creek,NC,1840061145
Hiddenite,NC,1840117452
Everetts,NC,1840063146
Rocky Mount,NC,1840063993
Swepsonville,NC,1840064202
Hampstead,NC,1840117449
Ossipee,NC,1840061722
Greensboro,NC,1840063295
Deercroft,NC,1840117862
Alliance,NC,1840062618
Conway,NC,1840062967
Washington,NC,1840062012
Weddington,NC,1840062018
Waco,NC,1840062001
Atkinson,NC,1840062660
Pleasant Garden,NC,1840063866
Stoneville,NC,1840061934
Cricket,NC,1840111106
Laurinburg,NC,1840061540
Holly Springs,NC,1840063385
Sharpsburg,NC,1840061876
Carthage,NC,1840062884
Delway,NC,1840110751
Maury,NC,1840117461
Sneads Ferry,NC,1840111160
Scotland Neck,NC,1840061862
Shannon,NC,1840111143
Whitsett,NC,1840064657
Star,NC,1840062573
Raeford,NC,1840063921
Bermuda Run,NC,1840062093
Jackson,NC,1840063421
Calabash,NC,1840062849
Edneyville,NC,1840115743
Mooresville,NC,1840061646
Summerfield,NC,1840061944
Simpson,NC,1840062077
Langdon,ND,1840064960
Devils Lake,ND,1840065449
Wolford,ND,1840065221
Churchs Ferry,ND,1840064761
Leith,ND,1840064970
Richardton,ND,1840065098
Mercer,ND,1840065011
Jessie,ND,1840115773
Bismarck,ND,1840065442
Heimdal,ND,1840115772
East Fairview,ND,1840115766
Burlington,ND,1840065410
Petersburg,ND,1840065072
Dickinson,ND,1840064793
Regan,ND,1840065092
Calio,ND,1840064743
Amenia,ND,1840064677
Hannah,ND,1840064897
De Lamere,ND,1840116541
Golva,ND,1840065419
Lignite,ND,1840064974
Willow City,ND,1840065215
Rolette,ND,1840065102
Casselton,ND,1840064751
Osnabrock,ND,1840065060
Emerado,ND,1840064818
Marion,ND,1840065241
Shell Valley,ND,1840110551
Inkster,ND,1840064931
Sanborn,ND,1840065119
Springbrook,ND,1840065143
East Dunseith,ND,1840110319
Hannaford,ND,1840064896
Wishek,ND,1840065219
Alsen,ND,1840064675
Egeland,ND,1840064813
Hankinson,ND,1840065422
Almont,ND,1840064674
Minto,ND,1840065017
Hettinger,ND,1840064916
Fessenden,ND,1840064829
Briarwood,ND,1840065447
Hazelton,ND,1840064909
Bantry,ND,1840064700
Kindred,ND,1840064948
Leeds,ND,1840064967
Loma,ND,1840064980
Manvel,ND,1840064994
Fort Totten,ND,1840110339
Glenfield,ND,1840064865
Bathgate,ND,1840064704
Calvin,ND,1840064744
Mylo,ND,1840065028
Ellendale,ND,1840064816
White Earth,ND,1840065210
Fairmount,ND,1840064825
Reile's Acres,ND,1840065456
Fort Ransom,ND,1840064843
Crosby,ND,1840064782
Ludden,ND,1840064985
Clifford,ND,1840064764
Carrington,ND,1840064748
Minot,ND,1840065016
McClusky,ND,1840065003
Sarles,ND,1840065122
Ayr,ND,1840064694
Tolna,ND,1840065173
Leonard,ND,1840064971
Northwood,ND,1840065051
Kensal,ND,1840064945
Berlin,ND,1840065232
Cathay,ND,1840064752
Wahpeton,ND,1840065229
Dazey,ND,1840064788
Foxholm,ND,1840115768
Lincoln,ND,1840065444
Des Lacs,ND,1840064791
Gladstone,ND,1840064861
Galesburg,ND,1840064852
Bowbells,ND,1840064723
Porcupine,ND,1840116543
Epping,ND,1840064821
Niagara,ND,1840065040
Stanton,ND,1840065147
Reynolds,ND,1840065096
Binford,ND,1840064714
Gilby,ND,1840064860
Enderlin,ND,1840065450
Solen,ND,1840065138
Robinson,ND,1840065100
St. John,ND,1840065115
Granville,ND,1840064876
Beach,ND,1840064706
Hillsboro,ND,1840064918
Larimore,ND,1840064963
Gardner,ND,1840064855
Courtenay,ND,1840064779
Barney,ND,1840065443
Grand Forks,ND,1840064872
Harmon,ND,1840115770
Hatton,ND,1840064905
Canton City,ND,1840065448
Lidgerwood,ND,1840064973
Turtle Lake,ND,1840065178
Fredonia,ND,1840064848
Auburn,ND,1840115760
Logan,ND,1840115775
McVille,ND,1840065007
Hansboro,ND,1840064899
Dunn Center,ND,1840064802
Wilton,ND,1840065460
Brooktree Park,ND,1840116540
Cooperstown,ND,1840064775
White Shield,ND,1840110686
Neche,ND,1840065031
Hunter,ND,1840064929
Hamilton,ND,1840064891
Rolla,ND,1840065103
Loraine,ND,1840064982
Mapleton,ND,1840064996
Barton,ND,1840115761
Drake,ND,1840064799
Belcourt,ND,1840110602
Rutland,ND,1840065110
Sykeston,ND,1840065159
Glen Ullin,ND,1840064863
Portland,ND,1840065083
Makoti,ND,1840064989
Douglas,ND,1840064797
Westhope,ND,1840065208
Hague,ND,1840065440
Kief,ND,1840064946
Max,ND,1840064999
Fargo,ND,1840064828
Jamestown,ND,1840064932
Englevale,ND,1840115767
North River,ND,1840065454
Golden Valley,ND,1840064867
Fairdale,ND,1840064824
Lansford,ND,1840064962
York,ND,1840065223
Bowman,ND,1840064726
Cogswell,ND,1840064766
Horace,ND,1840064925
Raleigh,ND,1840115779
Mohall,ND,1840065019
Oxbow,ND,1840065246
Bowdon,ND,1840064724
Pillsbury,ND,1840065076
Hebron,ND,1840064912
Zap,ND,1840065225
Sharon,ND,1840065130
Nome,ND,1840065043
Benedict,ND,1840064708
Pisek,ND,1840065078
Dunseith,ND,1840064804
Carson,ND,1840064749
Tuttle,ND,1840065179
Zeeland,ND,1840065226
Edmore,ND,1840064811
Milton,ND,1840065015
Hampden,ND,1840064894
Manning,ND,1840117395
Maddock,ND,1840065441
Drayton,ND,1840064800
Velva,ND,1840065187
Cavalier,ND,1840064753
Flasher,ND,1840064833
Garrison,ND,1840064856
Frontier,ND,1840065451
Grenora,ND,1840064880
Halliday,ND,1840064887
Berthold,ND,1840064711
Oakes,ND,1840065054
Souris,ND,1840065140
Nash,ND,1840115777
Washburn,ND,1840065200
Ray,ND,1840065090
Mountain,ND,1840065026
Linton,ND,1840064976
Sherwood,ND,1840065132
Selz,ND,1840115781
Powers Lake,ND,1840065084
Mandaree,ND,1840110443
St. Thomas,ND,1840065117
Upham,ND,1840065183
Verona,ND,1840065244
Hazen,ND,1840064910
Grandin,ND,1840064874
New Leipzig,ND,1840065035
Lankin,ND,1840064961
Venturia,ND,1840065188
Sutton,ND,1840115783
New Rockford,ND,1840065036
Wing,ND,1840065218
Pekin,ND,1840065066
Minot AFB,ND,1840110460
Surrey,ND,1840065156
Pick City,ND,1840065074
Dickey,ND,1840065234
Lehr,ND,1840065452
Williston,ND,1840065214
Milnor,ND,1840065430
Watford City,ND,1840065201
Larson,ND,1840115774
Fullerton,ND,1840064849
Streeter,ND,1840065154
Thompson,ND,1840065166
Kramer,ND,1840064953
Hope,ND,1840064924
Dodge,ND,1840064794
Amidon,ND,1840065405
Pingree,ND,1840065077
McHenry,ND,1840065005
Dahlen,ND,1840115764
Luverne,ND,1840064987
New Town,ND,1840065038
Ruso,ND,1840065108
Gwinner,ND,1840064885
Wheatland,ND,1840110681
Towner,ND,1840065174
Bisbee,ND,1840064715
Lisbon,ND,1840064977
Stanley,ND,1840065146
Valley City,ND,1840065184
Sibley,ND,1840065135
Parshall,ND,1840065065
Harvey,ND,1840064902
Brocket,ND,1840064733
Blanchard,ND,1840115762
Pembina,ND,1840065068
Antler,ND,1840064681
Coleharbor,ND,1840064767
Starkweather,ND,1840065148
Esmond,ND,1840064823
Pettibone,ND,1840065073
Hamberg,ND,1840064890
Underwood,ND,1840065181
Alexander,ND,1840065404
Butte,ND,1840064740
Caledonia,ND,1840115763
Bucyrus,ND,1840064735
Noonan,ND,1840065044
Brinsmade,ND,1840064731
Lawton,ND,1840064965
Ruthville,ND,1840115780
Monango,ND,1840065020
Regent,ND,1840065093
Goodrich,ND,1840064869
Steele,ND,1840065149
Haynes,ND,1840064908
Carpio,ND,1840064747
Newburg,ND,1840065039
Lakota,ND,1840064958
Warwick,ND,1840065199
Harwood,ND,1840064903
Reeder,ND,1840065091
Tolley,ND,1840065172
Kenmare,ND,1840064944
Rugby,ND,1840065107
Wales,ND,1840065195
Napoleon,ND,1840065030
Oberon,ND,1840065056
Argusville,ND,1840064686
Four Bears Village,ND,1840110340
Davenport,ND,1840064786
Wyndmere,ND,1840065438
Elgin,ND,1840064815
Sheyenne,ND,1840065133
Maxbass,ND,1840065000
Mayville,ND,1840065001
Mott,ND,1840065024
Michigan City,ND,1840065453
Dawson,ND,1840064787
Sentinel Butte,ND,1840065129
Fingal,ND,1840064831
Killdeer,ND,1840064947
Tappen,ND,1840065161
Elliott,ND,1840064817
Grano,ND,1840064875
Wimbledon,ND,1840065216
Grafton,ND,1840064871
Driscoll,ND,1840117393
Portal,ND,1840065082
Deering,ND,1840064789
Ashley,ND,1840064691
Center,ND,1840064755
Edinburg,ND,1840064810
Orrin,ND,1840115778
Riverdale,ND,1840065099
West Fargo,ND,1840065206
Great Bend,ND,1840064878
Gascoyne,ND,1840064858
Buchanan,ND,1840064734
Fordville,ND,1840064838
Strasburg,ND,1840065152
Edgeley,ND,1840065235
Rocklake,ND,1840065457
Sheldon,ND,1840065434
Glenburn,ND,1840064864
Erie,ND,1840110325
Forbes,ND,1840064837
Perth,ND,1840065070
Buxton,ND,1840064742
Ardoch,ND,1840064684
Mandan,ND,1840064990
Ross,ND,1840065105
Tioga,ND,1840065170
Cayuga,ND,1840064754
Braddock,ND,1840064727
Munich,ND,1840065027
Knox,ND,1840064951
Forman,ND,1840064841
Fortuna,ND,1840064846
Palermo,ND,1840065063
Ambrose,ND,1840064676
Fort Yates,ND,1840064845
Adams,ND,1840064669
Christine,ND,1840064760
Alice,ND,1840064672
Alamo,ND,1840064671
Arthur,ND,1840064689
Cannon Ball,ND,1840110628
Martin,ND,1840064998
Cando,ND,1840064745
Woodworth,ND,1840065222
Page,ND,1840065062
Anamoose,ND,1840064678
Spiritwood,ND,1840115782
Walhalla,ND,1840065196
Cleveland,ND,1840064763
Prairie Rose,ND,1840065455
Colfax,ND,1840064768
McLeod,ND,1840115776
Overly,ND,1840065061
Leal,ND,1840064966
Aneta,ND,1840064679
Mantador,ND,1840065426
Medora,ND,1840065429
Abercrombie,ND,1840064667
Columbus,ND,1840064771
Flaxton,ND,1840064834
Spiritwood Lake,ND,1840065458
New England,ND,1840065033
Plaza,ND,1840065079
Green Acres,ND,1840115769
Belfield,ND,1840065409
Dwight,ND,1840064806
Conway,ND,1840064774
Nekoma,ND,1840065032
Montpelier,ND,1840065021
Landa,ND,1840064959
Donnybrook,ND,1840064795
Bergen,ND,1840064710
Bottineau,ND,1840064722
Embden,ND,1840116542
Ypsilanti,ND,1840115784
Grace City,ND,1840064870
LaMoure,ND,1840065240
New Salem,ND,1840065037
Tower City,ND,1840065459
Balta,ND,1840064699
Arnegard,ND,1840064687
Jud,ND,1840065238
Walcott,ND,1840065194
Denhoff,ND,1840115765
Rogers,ND,1840065101
Marmarth,ND,1840065427
Heil,ND,1840115771
Crystal,ND,1840064783
Oriska,ND,1840065058
Taylor,ND,1840065162
Gackle,ND,1840064850
Kathryn,ND,1840064940
Grand Forks AFB,ND,1840110352
Menoken,ND,1840117394
Crary,ND,1840064780
Sawyer,ND,1840065123
Selfridge,ND,1840065128
Wildrose,ND,1840065213
Kulm,ND,1840065239
Voltaire,ND,1840065191
Hoople,ND,1840064923
Balfour,ND,1840064698
Park River,ND,1840065064
Finley,ND,1840064832
Karlsruhe,ND,1840064938
Mooreton,ND,1840065022
Forest River,ND,1840064839
Hurdsfield,ND,1840064930
Medina,ND,1840065008
Rhame,ND,1840065097
Beulah,ND,1840064713
Minnewaukan,ND,1840065403
Litchville,ND,1840064978
Havana,ND,1840064906
Scranton,ND,1840065127
Ryder,ND,1840065111
Gardena,ND,1840064854
Buffalo,ND,1840064736
South Heart,ND,1840065141
Ansley,NE,1840050140
Albion,NE,1840050127
Hampton,NE,1840050382
La Platte,NE,1840115326
Nebraska City,NE,1840050534
Rising City,NE,1840050629
Bennet,NE,1840050181
Dalton,NE,1840050275
Halsey,NE,1840051022
Abie,NE,1840050123
Bassett,NE,1840050162
Santee,NE,1840050657
Sprague,NE,1840050683
Chadron,NE,1840051019
Nora,NE,1840050546
Foster,NE,1840050342
Petersburg,NE,1840050594
Henderson,NE,1840050398
Deweese,NE,1840050293
Stanton,NE,1840050687
Aurora,NE,1840050153
Malmo,NE,1840050480
Lynch,NE,1840050473
Cook,NE,1840050254
Rosalie,NE,1840050639
Strang,NE,1840050698
Gurley,NE,1840050376
Mason City,NE,1840050490
Burwell,NE,1840050219
Norfolk,NE,1840050785
Alma,NE,1840050131
Bridgeport,NE,1840050203
Morrill,NE,1840050524
Wakefield,NE,1840050746
Smithfield,NE,1840050675
Magnet,NE,1840050478
Dix,NE,1840050295
Roscoe,NE,1840115336
Wilber,NE,1840050767
Greeley Center,NE,1840110717
Daykin,NE,1840050284
Mullen,NE,1840050527
Miller,NE,1840050513
Farnam,NE,1840050335
Crete,NE,1840050265
Red Cloud,NE,1840050623
Stamford,NE,1840050686
Maskell,NE,1840050489
Edison,NE,1840050309
Filley,NE,1840050337
Beaver Crossing,NE,1840050169
Inglewood,NE,1840050428
Panama,NE,1840050586
Otoe,NE,1840050579
Liberty,NE,1840050457
Archer,NE,1840115312
Cordova,NE,1840050255
Stockham,NE,1840050696
Oshkosh,NE,1840050577
Ogallala,NE,1840050565
Palmer,NE,1840050584
Steele City,NE,1840050691
Holmesville,NE,1840115321
Kennard,NE,1840050441
Gandy,NE,1840050348
Venice,NE,1840115342
Weeping Water,NE,1840050758
Walthill,NE,1840050749
Taylor,NE,1840050713
Arcadia,NE,1840050142
Silver Creek,NE,1840050674
Litchfield,NE,1840050462
Mitchell,NE,1840050519
Ohiowa,NE,1840050566
Stella,NE,1840050694
Franklin,NE,1840050343
Ashland,NE,1840050147
Ruskin,NE,1840050647
Seward,NE,1840050665
Exeter,NE,1840050330
Stromsburg,NE,1840050701
Alexandria,NE,1840050129
Winnetoon,NE,1840050772
Hardy,NE,1840050385
Cedar Rapids,NE,1840050232
Amherst,NE,1840050135
Thedford,NE,1840051030
David City,NE,1840050282
Hartington,NE,1840050387
Max,NE,1840115331
Fairfield,NE,1840050332
Hubbell,NE,1840050420
Peru,NE,1840050593
Firth,NE,1840050338
Brunswick,NE,1840050215
Ayr,NE,1840050156
Merriman,NE,1840050508
Milford,NE,1840050512
Scotia,NE,1840050662
Lewiston,NE,1840051038
Odell,NE,1840050564
Naper,NE,1840050531
McCook,NE,1840050493
Avoca,NE,1840050155
Farwell,NE,1840050336
Uehling,NE,1840050727
Dannebrog,NE,1840050277
Barneston,NE,1840050159
Big Springs,NE,1840050185
Emerson,NE,1840050323
Shelton,NE,1840050668
Henry,NE,1840050400
St. Paul,NE,1840050653
Neligh,NE,1840050536
Spalding,NE,1840050680
Waverly,NE,1840050755
Harbine,NE,1840050384
Carroll,NE,1840050229
Haigler,NE,1840050379
Wellfleet,NE,1840050760
Dunning,NE,1840050304
Giltner,NE,1840050357
Hickman,NE,1840050403
Cushing,NE,1840050272
Richland,NE,1840050627
Sidney,NE,1840050673
Bushnell,NE,1840050220
Syracuse,NE,1840050709
North Platte,NE,1840050550
Inman,NE,1840050429
Ralston,NE,1840050619
Louisville,NE,1840050468
Enders,NE,1840115319
Ragan,NE,1840050618
Verdon,NE,1840050737
Winslow,NE,1840050774
Clarks,NE,1840050241
Rulo,NE,1840050644
Springfield,NE,1840050684
Sunol,NE,1840115339
Winnebago,NE,1840050771
Oconto,NE,1840050562
Hazard,NE,1840050394
Chalco,NE,1840110633
Hemingford,NE,1840050397
Fordyce,NE,1840050339
Clarkson,NE,1840050242
Orchard,NE,1840050571
Grant,NE,1840050367
Chapman,NE,1840050238
Monowi,NE,1840050520
Octavia,NE,1840050563
Wood Lake,NE,1840050777
Crawford,NE,1840051020
Cotesfield,NE,1840050258
Sumner,NE,1840051039
Goehner,NE,1840050361
Anoka,NE,1840050138
Davey,NE,1840050281
Lindsay,NE,1840050459
Bruning,NE,1840050213
Leigh,NE,1840050453
Thurston,NE,1840050720
Crookston,NE,1840050267
Raeville,NE,1840117289
Murray,NE,1840050529
Auburn,NE,1840050152
Alliance,NE,1840050786
Superior,NE,1840050703
Wallace,NE,1840050747
Willow Island,NE,1840115346
Berwyn,NE,1840050184
Scribner,NE,1840050664
Minden,NE,1840050518
Diller,NE,1840050294
Curtis,NE,1840050271
St. Libory,NE,1840115337
Washington,NE,1840050750
Meadow Grove,NE,1840050499
King Lake,NE,1840115325
Richfield,NE,1840115335
Terrytown,NE,1840050717
Guide Rock,NE,1840050375
Callaway,NE,1840050224
Oxford,NE,1840050581
Hildreth,NE,1840050404
Wilsonville,NE,1840050770
Central City,NE,1840050235
Poole,NE,1840115334
Newport,NE,1840050542
Mead,NE,1840050497
Ceresco,NE,1840050236
Roca,NE,1840050634
Belgrade,NE,1840050175
Concord,NE,1840050253
Cairo,NE,1840050223
Fairmont,NE,1840050333
Elwood,NE,1840050320
Newman Grove,NE,1840051036
Manley,NE,1840050481
Elmwood,NE,1840050318
West Point,NE,1840050762
Jackson,NE,1840050432
Gibbon,NE,1840050355
Cozad,NE,1840050260
Douglas,NE,1840050300
Obert,NE,1840050560
Waterloo,NE,1840050752
Surprise,NE,1840050704
Elyria,NE,1840050321
Eagle,NE,1840050306
Lawrence,NE,1840050451
Hyannis,NE,1840050425
Scottsbluff,NE,1840050663
Wymore,NE,1840050781
Ord,NE,1840050572
Anselmo,NE,1840050139
Doniphan,NE,1840050298
Creston,NE,1840050264
Loretto,NE,1840117288
Gordon,NE,1840050362
Nickerson,NE,1840050543
Tamora,NE,1840115340
Humphrey,NE,1840050422
Leshara,NE,1840050454
Belmar,NE,1840115314
Lyons,NE,1840050474
Humboldt,NE,1840050421
Holbrook,NE,1840050407
Potter,NE,1840050608
Ong,NE,1840050568
Valentine,NE,1840050732
Hebron,NE,1840050396
Bradshaw,NE,1840050197
Sutherland,NE,1840050705
Woodland Hills,NE,1840115347
Brock,NE,1840050207
Elba,NE,1840050310
Clatonia,NE,1840050243
Benedict,NE,1840050179
Arlington,NE,1840050143
Lewellen,NE,1840050455
Bennington,NE,1840050182
Sargent,NE,1840050658
Milligan,NE,1840050514
Nelson,NE,1840050537
Friend,NE,1840050345
Geneva,NE,1840050352
Western,NE,1840050763
Loup City,NE,1840050469
McCool Junction,NE,1840050494
Greenwood,NE,1840050370
Inland,NE,1840115323
Brady,NE,1840050198
Bee,NE,1840050170
Garrison,NE,1840050351
Venango,NE,1840051040
Bazile Mills,NE,1840050165
Bartley,NE,1840050161
North Bend,NE,1840050548
Julian,NE,1840050436
Preston,NE,1840050612
Hershey,NE,1840050402
Nehawka,NE,1840050535
Hallam,NE,1840050380
Thayer,NE,1840050718
Allen,NE,1840050130
Fairbury,NE,1840050331
Niobrara,NE,1840050545
Elm Creek,NE,1840050317
Table Rock,NE,1840050710
Lindy,NE,1840115328
Bladen,NE,1840050188
Primrose,NE,1840050613
